Casablanca, 33.56854901564109, -7.583562241643397
Rabat, 33.97033793280341, -6.850742624786113
Tanger, 35.76381112230769, -5.8355026675478685
Fkih Ben Salah, 32.50168813849221, -6.691274828131156
Dakhla, 23.717818025052274, -15.9359179465863
